name	category	state	exception	norm1	norm1_description	norm1_link	norm1_linkDescription	norm2	norm2_description	norm2_link	norm2_linkDescription	norm3	norm3_description	norm3_link	norm3_linkDescription	norm4	norm4_description	norm4_link	norm4_linkDescription	norm5	norm5_description	norm5_link	norm5_linkDescription
Paraguay	Bibliotecas y archivos	insuficiente	Preservación	Ley 1328 Artículo 39 num. 2	Artículo 39. Respecto de las obras ya divulgadas, es permitida sin autorización del autor ni pago de remuneración: (...) 2. la reproducción individual de una obra por bibliotecas o archivos públicos que no tengan fines de lucro, cuando el ejemplar se encuentre en su colección permanente, para preservar dicho ejemplar y sustituirlo en caso de extravío, destrucción o inutilización; o para sustituir en la colección permanente de otra biblioteca o archivo un ejemplar que se haya extraviado, destruido o inutilizado, siempre que no resulte posible adquirir tal ejemplar en plazo y condiciones razonables;	https://wipolex.wipo.int/es/text/129429	Enlace a la norma																
Perú	Bibliotecas y archivos	insuficiente	Preservación	Decreto Legislativo 822 Artículo 43 c	Artículo 43. Respecto de las obras ya divulgadas lícitamente, es permitida sin autorización del autor: (...) c. La reproducción individual de una obra por bibliotecas o archivos públicos que no tengan directa o indirectamente fines de lucro, cuando el ejemplar se encuentre en su colección permanente, para preservar dicho ejemplar y sustituirlo en caso de extravío, destrucción o inutilización; o para sustituir en la colección permanente de otra biblioteca o archivo, un ejemplar que se haya extraviado, destruido o inutilizado, siempre que no resulte posible adquirir tal ejemplar en plazo y condiciones razonables.	https://wipolex.wipo.int/en/text/506917	Enlace a la norma																
Uruguay	Bibliotecas y archivos	no existe	Preservación																				
Argentina	Bibliotecas y archivos	no existe	Acceso a obras retiradas																				
Brasil	Bibliotecas y archivos	no existe	Acceso a obras retiradas																				
Chile	Bibliotecas y archivos	insuficiente	Acceso a obras retiradas	Ley 17336 Artículo 71 I	Artículo 71 I. Las bibliotecas y archivos que no tengan fines lucrativos podrán, sin que se requiera autorización del autor o titular ni pago de remuneración alguna, reproducir una obra que no se encuentre disponible en el mercado, en los siguientes casos: a) Cuando el ejemplar se encuentre en su colección permanente y ello sea necesario a los efectos de preservar dicho ejemplar o sustituirlo en caso de pérdida o deterioro, hasta un máximo de dos copias. b) Para sustituir un ejemplar de otra biblioteca o archivo que se haya extraviado, destruido o inutilizado, hasta un máximo de dos copias. c) Para incorporar un ejemplar a su colección permanente. Para los efectos del presente artículo, el ejemplar de la obra no deberá encontrarse disponible para la venta al público en el mercado nacional o internacional en los últimos tres años.	https://www.bcn.cl/leychile/navegar?idNorma=28933&idParte=8917026	Enlace a la norma																
Colombia	Bibliotecas y archivos	insuficiente	Acceso a obras retiradas	Ley 23 Artículo 38	Artículo 38. Las bibliotecas públicas pueden reproducir para el uso exclusivo de sus lectores y cuando ello sea necesario para su conservación, o para el servicio de préstamos a otras bibliotecas, también públicas, una copia de obras protegidas depositadas en sus colecciones o archivos que se encuentran agotadas en el mercado local. Estas copias pueden ser también reproducidas, en una sola copia, por la biblioteca que las reciba en caso de que ello sea necesario para su conservación, y con el único fin de que ellas sean utilizadas por sus lectores.	http://derechodeautor.gov.co:8080/documents/10181/20095192/LEY+23+DEL+28+DE+ENERO+DE+1982++LEY+DE+DERECHOS+DE+AUTOR.pdf/9583a270-441d-4be6-a11a-f5e4676bfc3c	Enlace a la norma																
Ecuador	Bibliotecas y archivos	no existe	Acceso a obras retiradas																				
México	Bibliotecas y archivos	no existe	Acceso a obras retiradas																				
Panamá	Bibliotecas y archivos	no existe	Acceso a obras retiradas																				
Paraguay	Bibliotecas y archivos	no existe	Acceso a obras retiradas																				
Perú	Bibliotecas y archivos	no existe	Acceso a obras retiradas																				
Uruguay	Bibliotecas y archivos	no existe	Acceso a obras retiradas																				
Argentina	Bibliotecas y archivos	no existe	Obras huérfanas																				
Brasil	Bibliotecas y archivos	insuficiente	Obras huérfanas	Ley 9610 Artículo 45 num. II	Artículo 45. Además de las obras en relación a las cuales transcurrió el plazo de protección a los derechos patrimoniales, pertenecen al dominio público:  (...) II - las de autor desconocido, excepto la protección legal a los conocimientos étnicos y tradicionales.	https://wipolex.wipo.int/es/text/492820	Enlace a la norma																
Chile	Bibliotecas y archivos	insuficiente	Obras huérfanas	Ley 17336 Artículo 11 a y b	Artículo 11. Pertenecen al patrimonio cultural común:  a) Las obras cuyo plazo de protección se haya extinguido;  b) La obra de autor desconocido, incluyéndose las canciones, leyendas, danzas y las expresiones del acervo folklórico;	https://www.bcn.cl/leychile/navegar?idNorma=28933&idParte=8917019	Enlace a la norma																
Colombia	Bibliotecas y archivos	insuficiente	Obras huérfanas	Ley 1915 Artículo 18 al 27		http://derechodeautor.gov.co:8080/documents/10181/182597/LEY+1915+DEL+12+DE+JULIO+DE+2018.pdf/e29d68a7-1250-4204-a0dd-6c511130d912	Enlace a la norma (régimen completo del sistema de obras huérfanas)																
Ecuador	Bibliotecas y archivos	suficiente	Obras huérfanas	Código Ingenios Artículo 212 num. 16	Artículo 212. Actos que no requieren autorización para su uso.- Sin perjuicio de lo dispuesto en el artículo anterior, de conformidad con la naturaleza de la obra, los instrumentos internacionales de los que Ecuador es parte y los principios de este Código, no constituirá violación de los derechos patrimoniales del titular de derechos, aquellos casos determinados en el presente artículo, siempre que no atenten contra la normal explotación de las obras y no causen perjuicio injustificado a los legítimos intereses del titular o titulares de los derechos. En este sentido, los siguientes actos no requieren la autorización del titular de los derechos ni están sujetos a remuneración alguna: (...) 16. En el caso de obras huérfanas, o que no estén disponibles lícitamente en el comercio nacional por un plazo superior a un año contado a partir de su primera publicación, y mientras subsistan en esa calidad o circunstancia, las instituciones de enseñanza podrán utilizar en su integridad las obras a que se refieren los dos incisos anteriores, siempre que la utilización de dichas obras sea requerida por la autoridad educativa correspondiente;	https://wipolex.wipo.int/es/text/439410	Enlace a la norma	Código Ingenios Artículo 214	Artículo 214. Obras o prestaciones denominadas huérfanas.- Se entiende por obras o prestaciones huérfanas aquellas cuyos derechos de autor o derechos conexos se encuentran vigentes conforme los plazos de protección establecidos en este Código, pero cuyos titulares no están identificados o de estarlo, no ha sido posible su localización. Quien pretenda utilizar obras o prestaciones huérfanas deberá ejecutar todos los actos y gestiones razonables tendientes a la identificación del titular del derecho y notificar a la autoridad nacional competente en materia de derechos intelectuales. En caso de que el legítimo titular o su derechohabiente apareciere y justificare debidamente tal calidad, podrá ejercer las acciones previstas en este Código.	https://wipolex.wipo.int/es/text/439410	Enlace a la norma												
México	Bibliotecas y archivos	insuficiente	Obras huérfanas	Ley Federal del Derecho de Autor Artículo 153	Artículo 153. Es libre el uso de la obra de un autor anónimo mientras el mismo no se dé a conocer o no exista un titular de derechos patrimoniales identificado.	https://wipolex.wipo.int/en/text/579009	Enlace a la norma																
Panamá	Bibliotecas y archivos	no existe	Obras huérfanas																				
Paraguay	Bibliotecas y archivos	no existe	Obras huérfanas																				
Perú	Bibliotecas y archivos	no existe	Obras huérfanas																				
Uruguay	Bibliotecas y archivos	no existe	Obras huérfanas																				
Argentina	Bibliotecas y archivos	no existe	Usos transfronterizos																				
Brasil	Bibliotecas y archivos	no existe	Usos transfronterizos																				
Chile	Bibliotecas y archivos	insuficiente	Usos transfronterizos	Ley 17336 Artículo 18 lit.e inc. 2	Artículo 18. Sólo el titular del derecho de autor o quienes estuvieren expresamente autorizados por él, tendrán el derecho de utilizar la obra en alguna de las siguientes formas: (...) e) La distribución al público mediante venta, o cualquier otra transferencia de propiedad del original o de los ejemplares de su obra que no hayan sido objeto de una venta u otra transferencia de propiedad autorizada por él o de conformidad con esta ley. Con todo, la primera venta u otra transferencia de propiedad en Chile o el extranjero, agota el derecho de distribución nacional e internacionalmente con respecto del original o ejemplar transferido.	https://www.bcn.cl/leychile/navegar?idNorma=28933&idParte=8636864	Enlace a la norma																
Colombia	Bibliotecas y archivos	no existe	Usos transfronterizos																				
Ecuador	Bibliotecas y archivos	suficiente	Usos transfronterizos	Código Ingenios Artículo 212 num. 9 c) vi	Artículo 212. Actos que no requieren autorización para su uso.- Sin perjuicio de lo dispuesto en el artículo anterior, de conformidad con la naturaleza de la obra, los instrumentos internacionales de los que Ecuador es parte y los principios de este Código, no constituirá violación de los derechos patrimoniales del titular de derechos, aquellos casos determinados en el presente artículo, siempre que no atenten contra la normal explotación de las obras y no causen perjuicio injustificado a los legítimos intereses del titular o titulares de los derechos. En este sentido, los siguientes actos no requieren la autorización del titular de los derechos ni están sujetos a remuneración alguna: (...) 9. La reproducción en forma individual de una obra por una biblioteca, archivo o museo, cuando el ejemplar respectivo se encuentre en la colección de la biblioteca, archivo o museo, y dicha reproducción se realice con los siguientes fines: (...) c. Sustituir, en la colección permanente de otra biblioteca o archivo, un ejemplar que se haya extraviado, destruido o inutilizado. Una biblioteca o archivo podrá, además, realizar los siguientes actos: (...) vi. La reproducción y el suministro de una copia de las obras protegidas por derechos de autor o prestaciones protegidas por derechos conexos a otra biblioteca o archivo, o a otras bibliotecas o archivos donde quiera que se ubiquen, o conforme con cualquier otra excepción que permita al archivo o biblioteca receptora efectuar tal copia;	https://wipolex.wipo.int/es/text/439410	Enlace a la norma																
